,Gene,Top_1_Explained_Variance,Top_1_iModulon,Top_2_Explained_Variance,Top_2_iModulon,Top_3_Explained_Variance,Top_3_iModulon
3744,psiE,0.6276013951302557,crp KO-1,0.20300752414747658,UC-7,0.083991355822705,Crp-1
3745,xylE,0.7224693326344551,Xylose,0.05100000601469035,Crp-2,0.03767250154052848,Maltose
3746,malG,0.9130811841006194,Maltose,0.04182743078086204,Xylose,0.031532113272090045,Leu/Val/Ile
3747,malF,0.9258160361118739,Maltose,0.058958627074274794,Acetate,0.04891963050224568,Tryptophanase
3748,malE,0.8527749121940975,Maltose,0.1027014126287541,malE OE,0.07297694133493715,Biotin
3749,malK,0.9524511863665932,Maltose,0.10694424628590493,Crp-1,0.034817863861204335,Ribose
3750,lamB,0.9580006882761416,Maltose,0.12101793599723776,Acetate,0.08687933446619656,Crp-2
3751,malM,0.9029980127122814,Maltose,0.03224766561336945,Acetate,0.02709870606981135,Putrescine
3752,yjbI,0.43846761586648053,gcvB,0.19924531889364583,LPS,0.10789066917070189,Flagella
3753,ubiC,0.20517820137590348,cyoB/ndh/nuoB KO-2,0.10419932909104423,nquinone ALE 3,0.08428915389183655,UC-3
3754,ubiA,0.08536187986290156,ROS TALE Del-2,0.05991483682905152,ROS TALE Del-1,0.04989940178134222,minicoli KOs
3755,plsB,0.10681725743414516,RpoE,0.10256409069623407,UC-1,0.08325026606449126,Cold Shock
3756,dgkA,0.16639311256943246,Cold Shock,0.0649378745675272,Maltose,0.05527490686208725,UC-2
3757,lexA,0.5571248935742221,DNA Damage,0.23325686799357037,Cold Shock,0.12063131896692902,minicoli KOs
3758,dinF,0.45410521106791657,DNA Damage,0.09452037259701873,UC-7,0.09141911572007755,minicoli KOs
3759,yjbJ,0.3165388936455995,UC-8,0.2217793276307325,Lrp,0.2121896043553485,RpoS
3760,zur,0.1323827664756272,Cold Shock,0.12336138418022491,ArcA,0.12297567489429717,Fnr-3
3761,yjbL,0.47040164256199013,gcvB,0.08748381460419363,LPS,0.06069860226180379,NrdR
3762,yjbM,0.3489793056233417,gcvB,0.11778703894644671,minicoli KOs,0.09215659808697851,LPS
3763,dusA,0.3627005256296396,ppGpp,0.1376634428103155,ROS TALE Del-1,0.118479994987159,Cold Shock
3764,pspG,0.41806097587702473,Phage Shock,0.07461817723515562,ROS TALE Del-1,0.07061082761928106,Zinc-2
3765,qorA,0.19416686561141405,RpoS,0.15107312247094318,UC-8,0.13424283130878134,Translation
3766,dnaB,0.44982302266784213,ppGpp,0.11039161261766284,UC-1,0.07754728078383744,UC-8
3767,alr,0.18389595166955486,UC-8,0.11822106367996499,ppGpp,0.10113736801054207,Acetate
3768,tyrB,0.20667245620055186,Tyr/Trp/Phe,0.10293240540694659,UC-8,0.07539175677458376,Cold Shock
3769,aphA,0.31301907627841097,Crp-1,0.30728703293568194,UC-3,0.11657348371091736,crp KO-1
3770,yjbQ,0.1659754706528308,GadXW,0.118575214250214,GadX,0.09987883384382046,Crp-1
3771,yjbR,0.20003686838587265,ppGpp,0.18417926324161493,GadXW,0.10969619271228304,GadX
3772,uvrA,0.3307172969959684,DNA Damage,0.06990851408568999,Nucleotide Stress,0.04424951146453193,Tryptophan
3773,ssb,0.15085086885585208,Crp-2,0.0671020686854028,Nucleotide Stress,0.06672503929958384,NRZ
3774,yjcB,0.5441150414108358,crp KO-1,0.4110262549292626,UC-3,0.1328577362791835,Cold Shock
3775,pdeC,0.19338999307676985,RpoS,0.13828840720121305,Cellulose,0.137897871576674,UC-8
3776,soxS,0.6113620600839293,SoxS,0.13815526887975782,minicoli KOs,0.05494790308069597,DNA Damage
3777,soxR,0.09651200107038793,Zinc-1,0.08788535258953578,Translation,0.08295070129569515,RpoH
3778,ghxP,0.46312614131767715,Purine,0.09997216213270299,Thiamine-2,0.09660969738279801,minicoli KOs
3779,yjcE,0.5190692596271547,minicoli KOs,0.2321487848789101,UC-7,0.13534609335353942,ppGpp
3780,yjcF,0.3078760345292326,gcvB,0.155106901781647,Acetate,0.12389743287562316,LPS
3781,actP,0.7812198636471839,Acetate,0.1368920456206273,Glycolate,0.11419720701015912,Maltose
3782,yjcH,0.7732995449576161,Acetate,0.1293897611685152,Glycolate,0.10175234431812485,Crp-2
3783,acs,0.707374880096294,Acetate,0.11562482913931582,ArcA,0.09983983499457894,Crp-2
3784,nrfA,0.6191039152382051,Cytochrome c,0.34017456586174843,Fnr-2,0.30792474148755455,N Reduction
3785,nrfB,0.6822171697045755,Cytochrome c,0.36907528538463164,N Reduction,0.20115488645919066,Fnr-2
3786,nrfC,0.6785310428310496,Cytochrome c,0.39730006378562865,N Reduction,0.08218592624200871,Fnr-2
3787,nrfD,0.6302825600014803,Cytochrome c,0.4811124489906634,N Reduction,0.08368745760863339,Fnr-2
3788,nrfE,0.3300466143660463,Cytochrome c,0.1943509865065859,N Reduction,0.13162412866152806,Translation
3789,nrfF,0.08180519868007075,Cytochrome c,0.07639672813254439,Fnr-2,0.07011419238843664,ArcA
3790,nrfG,0.06380301247711873,gcvB,0.06325741549648256,cyoB/kdpE/qseB KO,0.04630778782350453,LPS
3791,gltP,0.38358516337808624,minicoli KOs,0.10623277082977,Fatty Acid,0.10363760351028695,rcsB KO
3792,yjcO,0.25215226277212743,UC-7,0.2004019342581148,minicoli KOs,0.13974115187790237,ppGpp
3793,fdhF,0.24298729285036014,Fnr-2,0.17080537154214226,minicoli KOs,0.1653907442481629,FHL
3794,mdtP,0.06071480657816952,Ile/Val,0.04894655020120642,DNA Damage,0.047196292665945494,Phosphate-2
3795,mdtO,0.11799721415228315,UC-2,0.07113804224026044,SSW SNPs,0.060424369499663344,RpoE
3796,mdtN,0.08759281535217645,Phosphate-2,0.07365858216480925,Efflux Pump,0.06914425991306927,SSW SNPs
3797,yjcS,0.07902258453099986,UC-2,0.0754281342797084,Cold Shock,0.05978536581480076,DNA Damage
3798,alsK,0.1629984966109579,UC-7,0.08860285546505497,Glutamine,0.08826634822087032,Galactose
3799,alsE,0.2091238541236582,UC-7,0.12174266061700179,Sialic Acid,0.12033607544375224,Translation
3800,alsC,0.15303411405430067,Crp-1,0.1501105466180146,Galactose,0.09274897410213279,ppGpp
3801,alsA,0.21007210887792804,Crp-1,0.13693607299866428,Galactose,0.10101535441313325,Maltose
3802,alsB,0.2900429708095512,Crp-1,0.14124985765782494,Galactose,0.08916640677666687,Maltose
3803,alsR,0.5745913239415059,minicoli KOs,0.06071763997484303,ROS TALE Del-2,0.0540520880799128,Crp-1
3804,rpiB,0.18262374466951803,UC-1,0.16435656919135,ppGpp,0.1018878252577119,Crp-1
3805,phnP,0.16488037025613056,RpoS,0.13812837617402496,minicoli KOs,0.10889158941311394,UC-7
3806,phnO,0.2050862032020072,RpoS,0.18905581582787534,UC-7,0.10508463369688892,minicoli KOs
3807,phnN,0.22198910166174868,UC-7,0.1361835021566009,Phosphate-2,0.09355547698356026,Glutarate
3808,phnM,0.4524660277467033,Phosphate-2,0.049941182426726405,ygdT,0.04448318298252796,Biotin
3809,phnL,0.32054807371684935,Phosphate-2,0.07172001366528624,SSW SNPs,0.06644474575697279,UC-7
3810,phnK,0.35633432756865724,Phosphate-2,0.026936768298439717,ppGpp,0.02017363555999796,Efflux Pump
3811,phnJ,0.49375404219956087,Phosphate-2,0.04496138941833483,UC-7,0.026233741453439263,Ile/Val
3812,phnI,0.5556261323641061,Phosphate-2,0.048468262298751785,efeU Activation,0.026576231238494397,Galactose
3813,phnH,0.45928602155501796,Phosphate-2,0.027564285898208474,SSW SNPs,0.02672573825665414,Glutarate
3814,phnG,0.46873279544410995,Phosphate-2,0.045534442599956315,LPS,0.033406229348788896,Propionate
3815,phnF,0.5519610945495708,Phosphate-2,0.027188583568367508,gcvB,0.02155882636236206,Glyoxylate
3816,phnD,0.4265060060461595,Phosphate-2,0.05682104502430829,Phosphate-1,0.04565117364041127,UC-2
3817,phnC,0.543727951436144,Phosphate-2,0.043489767165234894,UC-7,0.03448291660742353,PAL 10 Del
3818,yjdN,0.7454951573157315,RpoS,0.3684940770524454,UC-7,0.08922097257069439,Acetate
3819,yjdM,0.5955165685366651,minicoli KOs,0.17269680385006947,UC-7,0.10909612705075333,Isc System
3820,rdcA,0.5716654789923434,FliA,0.15385853692538043,FlhDC-1,0.03972628327183447,FlhDC-2
3821,rdcB,0.8704760751536302,FliA,0.09902682215754843,FlhDC-1,0.03129653693056045,UC-7
3822,proP,0.38204298490709643,crp KO-1,0.32971826177657815,minicoli KOs,0.09962743034755528,UC-7
3823,basS,0.32656049475993865,minicoli KOs,0.21920641918888883,BasR,0.2166947143456719,UC-7
3824,basR,0.4113349009606073,minicoli KOs,0.2569983718336314,UC-7,0.2078234674273547,BasR
3825,eptA,0.5355174814912259,BasR,0.15867478947308067,RpoS,0.086723026722476,Cold Shock
3826,adiC,0.10924354980696349,ArcA,0.10404895926498259,Microaerobic,0.1032988058507951,YieP
3827,adiY,0.16095009536958194,YieP,0.1487991337399216,Cellulose,0.14088456265521787,ArcA
3828,adiA,0.3031349671174993,UC-7,0.17881290731011013,Crp-1,0.08950076786624706,ppGpp
3829,melR,0.5845908283864192,Crp-1,0.1352478268577586,UC-7,0.09877703955801254,ppGpp
3830,melA,0.17391429406511505,UC-7,0.15356543086598118,PaaX,0.12383494258293515,Propionate
3831,melB,0.13399990632042003,Thiamine-1,0.12190906801229207,YgeV,0.11681126946861042,PaaX
3832,yjdF,0.183211637179993,minicoli KOs,0.13226326450367576,UC-7,0.12323788470772723,DNA Damage
3833,fumB,0.6766072876822092,Fnr-1,0.2312356086086076,Fnr-2,0.05634102810526531,Methionine
3834,dcuB,0.47840081046140615,Fnr-1,0.3355292368294238,Fnr-2,0.08403824203091592,Microaerobic
3835,dcuR,0.47218941169220474,minicoli KOs,0.119072865643719,Crp-1,0.06049512869767093,Ribose
3836,dcuS,0.5999971414348606,minicoli KOs,0.10233939204313602,Crp-1,0.08666030912640699,IS5
3837,yjdI,0.4180912099448778,RpoS,0.3884192481210136,UC-7,0.29993806532061607,UC-1
3838,yjdJ,0.4717646474616829,UC-7,0.45336417301401344,RpoS,0.22831708700752096,UC-1
3839,ghoS,0.3275087756495647,Fnr-2,0.26789014208846185,Fnr-3,0.2539557923854431,UC-7
3840,lysU,0.38808750569412653,minicoli KOs,0.20373398103134532,Lrp,0.15011519268085327,ppGpp
3841,dtpC,0.30983637558900257,ppGpp,0.23769950914005444,UC-7,0.23721045185001655,Thr/Ser-1
3842,cadA,0.7706960580979088,Thr/Ser-1,0.1513014654485505,ppGpp,0.10788163684554741,YgeV
3843,cadB,0.8129142879965295,Thr/Ser-1,0.145036305033168,ppGpp,0.09947282482565789,YgeV
3844,cadC,0.24959340340683922,Purine,0.20073249142870486,Cellulose,0.13483688117212012,minicoli KOs
3845,dicD,0.27703005379764023,RpoS,0.22964690627738826,UC-8,0.11187116060493085,Nucleotide Stress
3846,dsbD,0.06267748950565455,Purine,0.0509759629735872,Glyoxylate,0.04853592202562762,Resistance
3847,cutA,0.10250674058772513,gcvB,0.06321847800897595,Molybdenum,0.06311738013902146,Nucleotide Stress
3848,dcuA,0.1917689690580877,ArcA,0.17372133444378068,Thr/Ser-1,0.11155561493680644,Fnr-1
3849,aspA,0.4355627868941123,Crp-1,0.30343151626884834,Fnr-2,0.1557042489747298,ppGpp
3850,fxsA,0.4525257130914808,RpoH,0.07839336728555091,Crp-1,0.061352725086230575,Cellulose
3851,yjeH,0.18278984330679815,Lrp,0.100898638035679,Thr/Ser-1,0.09133549436512045,Leucine
3852,groS,0.6402191312927961,RpoH,0.06736021183166219,Nucleotide Stress,0.044842384315698314,UC-2
3853,groL,0.68698608412594,RpoH,0.07072387216511689,Nucleotide Stress,0.03731600944202407,Sialic Acid
3854,yjeI,0.10562691542228386,ppGpp,0.059086266766342654,UC-5,0.04931039633209722,Lrp
3855,yjeJ,0.18365126971758428,Cellulose,0.09159128141560302,UC-8,0.07918533883472012,SSW SNPs
3856,epmB,0.27376954185692026,ppGpp,0.1282351320362075,ROS TALE Del-1,0.06710100678894904,PAL 10 Del
3857,efp,0.41201338039024094,ppGpp,0.1963597384047001,Translation,0.1624568895867169,nquinone ALE 3
3858,gdx,0.24451361300078178,minicoli KOs,0.07661122032983159,Crp-2,0.06973940847757043,Efflux Pump
3859,blc,0.8162804773336438,RpoS,0.2075977658308895,UC-8,0.061546537747442454,ppGpp
3860,ampC,0.1268396498136204,Nucleotide Stress,0.10105597743427308,Leu/Val/Ile,0.10060780728895591,GadXW
3861,frdD,0.823145971086389,Fnr-1,0.10314498233562575,ppGpp,0.07423851995402209,Hot TALE 16
3862,frdC,0.8017982989298553,Fnr-1,0.08548390309354681,Hot TALE 16,0.07674260885544582,Lrp
3863,frdB,0.7931234194388384,Fnr-1,0.09245873841961927,ppGpp,0.0837053326182382,Hot TALE 16
3864,frdA,0.6098814280512377,Fnr-1,0.3305020651868835,Fnr-2,0.17722716774821878,ppGpp
3865,epmA,0.16955641829305368,ROS TALE Del-1,0.07440525645604779,UC-5,0.05715584882641933,nquinone ALE 3
3866,yjeM,0.2852572032603925,Lrp,0.07114888150760523,Nucleotide Stress,0.06591632920798685,Glycerol
3867,yjeN,0.08705555983440794,Lrp,0.08452441588054971,Pyruvate-2,0.06382793773063433,Glycerol
3868,yjeO,0.09820692398951159,SSW SNPs,0.0902000024364733,Resistance,0.04813605909274621,RpoS
3869,mscM,0.1181295448430606,UC-1,0.10656767791344479,ROS TALE Del-1,0.09716384644816645,Cellulose
3870,psd,0.12368315954626741,ROS TALE Del-1,0.07883740410196083,Nucleotide Stress,0.06970329782764006,e14 Del
3871,rsgA,0.14699267892557877,ROS TALE Del-1,0.08566357145305203,Cold Shock,0.06071926939642114,Tryptophanase
3872,orn,0.24218735478555153,Cold Shock,0.09025061264529022,UC-8,0.08699459727492931,nquinone ALE 3
3873,queG,0.130782135511328,Cold Shock,0.09329207948403095,minicoli KOs,0.0825699602603559,Cellulose
3874,nnr,0.2162808420712229,RpoS,0.1289303110588681,UC-8,0.08443323328093788,GadX
3875,tsaE,0.1309783290775568,GadX,0.11743099414066782,UC-8,0.08523772267750129,NtrC-1
3876,amiB,0.06813414203373658,e14 Del,0.06218848023518686,ROS TALE Del-1,0.056850621717058014,UC-1
3877,mutL,0.09314647792257091,UC-6,0.08048153751772158,Acetate,0.07919712228292453,minicoli KOs
3878,miaA,0.21593461624868493,CpxR,0.14250290573079782,UC-8,0.13166741794874504,RpoH
3879,hfq,0.12992602202367753,ppGpp,0.11505988580770932,UC-8,0.08975558465423517,CpxR
3880,hflX,0.1467614580604143,ROS TALE Del-1,0.09763308874914522,minicoli KOs,0.08720371103420199,Glyoxylate
3881,hflK,0.10127676975733724,ROS TALE Del-1,0.07615757860767769,Suf System,0.061373717074144074,LPS
3882,hflC,0.06562625168311775,Curli-1,0.06512603259684846,UC-2,0.06418316801579238,Maltose
3883,yjeT,0.5313962412266013,Nucleotide Stress,0.1022813215822358,ROS TALE Del-1,0.09928456507144967,Cold Shock
3884,purA,0.070456493421301,Leu/Val/Ile,0.055557686285720886,Tryptophan,0.04403392389047256,IS5
3885,nsrR,0.30408546185206387,Cold Shock,0.2561252538497142,UC-2,0.11184084329706101,UC-5
3886,rnr,0.10989142329027468,ROS TALE Del-1,0.10438039375787977,Methionine,0.08193816615714,UC-5
3887,rlmB,0.1608864034183798,Nucleotide Stress,0.10016271904053375,ROS TALE Del-1,0.0700323101093201,UC-5
3888,yjfI,0.5516382402234218,YjfJ,0.22691252537194917,RpoS,0.05883659992202117,NDH-1
3889,yjfJ,0.5104630242168517,YjfJ,0.19756042412034447,RpoS,0.07601952893109842,FlhDC-1
3890,yjfK,0.5226780053682882,YjfJ,0.13661334254023283,RpoS,0.10016145160558554,UC-2
3891,yjfL,0.26230826770258775,YjfJ,0.08315765786725515,Cellulose,0.052238959390869644,UC-2
3892,yjfM,0.2707200984914213,YjfJ,0.09226405494961432,Cellulose,0.09208341566186973,UC-2
3893,yjfC,0.14510322290020483,YjfJ,0.14437372529499348,UC-2,0.0858088240895668,Thiamine-2
3894,aidB,0.49590593253961435,UC-7,0.307048855815495,GadXW,0.26969947424468854,RpoS
3895,yjfN,0.48316921455279904,Crp-1,0.36176826522746597,UC-7,0.11043729310080597,Acetate
3896,bsmA,0.4666857153950188,Crp-1,0.28558514499384036,UC-7,0.09683174969492558,Acetate
3897,yjfP,0.36443678922987877,minicoli KOs,0.2220965173933407,UC-7,0.13231046034734073,ppGpp
3898,ulaR,0.5916210203454011,minicoli KOs,0.11146031726379302,DNA Damage,0.09519223349079542,ppGpp
3899,ulaG,0.10030332075719195,DNA Damage,0.09114822097079434,minicoli KOs,0.07401831835176109,Translation
3900,ulaA,0.19088808028400606,IS5,0.163345819322413,Maltose,0.1320635577585768,ppGpp
3901,ulaB,0.1874222916430449,IS5,0.12669879621970503,Maltose,0.11759726939314574,YgeV
3902,ulaC,0.13886989883299572,DNA Damage,0.09078309178553623,YgeV,0.0837933428263613,Maltose
3903,ulaD,0.18243438235302256,UC-7,0.08279961806852487,ppGpp,0.05855460941987467,IS Elements-1
3904,ulaE,0.11175636755024698,ppGpp,0.09960044737000284,UC-7,0.04358025602643911,gcvB
3905,ulaF,0.6468451099666453,minicoli KOs,0.1778085609822202,PAL 10 Del,0.1248670878554986,Glutamine
3906,yjfY,0.29388774068837975,RpoS,0.20682494025826792,UC-8,0.0956465979279405,UC-6
3907,rpsF,0.4988676555152588,Translation,0.3733658433090634,ppGpp,0.11367829906944726,UC-2
3908,priB,0.5529504831212044,Translation,0.3353033954679393,ppGpp,0.07761398706334866,UC-2
3909,rpsR,0.5121283518291414,Translation,0.25595850619877836,ppGpp,0.0865678604877349,UC-2
3910,rplI,0.7310476142112944,Translation,0.141288850189198,ppGpp,0.06438854380035941,RpoS
3911,yjfZ,0.19813998357896934,gcvB,0.10554620625908862,ppGpp,0.07794068852044078,Glycolate
3912,ytfA,0.24953014498515624,SSW SNPs,0.18241235903904718,gcvB,0.05922164937164176,ROS TALE Del-1
3913,ytfB,0.15439084361831457,Cold Shock,0.06514944504749831,Translation,0.053437049585921215,UC-7
3914,fklB,0.18908265070854435,UC-8,0.13911025809340716,Translation,0.05954989028233992,Purine
3915,cycA,0.4274467053097879,NtrC-1,0.3185294455199038,Nitrogen,0.14157129413101277,ArcA
3916,ytfE,0.5270064016627471,NO Stress,0.08387323992285045,FDH-N/NRA,0.07568956016292949,Cysteine-1
3917,ytfF,0.4030740523366213,ArcA,0.24300639802108903,Fnr-3,0.12593151566235805,Fnr-2
3918,qorB,0.18069184400815141,ROS TALE Amp,0.12998921769305893,gcvB,0.11146829458399543,DNA Damage
3919,ytfH,0.2014272530720318,UC-1,0.07969842350747003,yjjZ,0.0691366165192503,Acetate
3920,cpdB,0.19279996445243075,Crp-1,0.16092097650178094,Crp-2,0.11752067010510214,Cellulose
3921,cysQ,0.39534034323577516,UC-8,0.16252886848253634,ppGpp,0.09004665402588985,UC-2
3922,ytfI,0.4750407193051831,gcvB,0.1184956087663529,ROS TALE Del-1,0.07333308431889474,LPS
3923,ytfJ,0.3229298286688028,UC-3,0.3179312686937945,Crp-1,0.2179981220393037,UC-8
3924,ytfK,0.3190171898742924,RpoS,0.22082585529029564,UC-8,0.17121026353461521,Lrp
3925,paeA,0.34040003533569485,UC-5,0.1673397591189808,Cold Shock,0.12441510631999475,Nucleotide Stress
3926,msrA,0.16501160216542654,UC-7,0.13704811645140813,ppGpp,0.10052652240216331,Efflux Pump
3927,tamA,0.6310123016139031,minicoli KOs,0.19315130711622774,UC-7,0.07753345742645545,ppGpp
3928,tamB,0.6221631313195737,minicoli KOs,0.0694408344043056,Dipeptide,0.06867743241260149,ppGpp
3929,ytfP,0.6219910769836225,minicoli KOs,0.08800356716322388,UC-7,0.04510120187997291,ROS TALE Del-2
3930,yzfA,0.09169266819040622,minicoli KOs,0.04242883599668745,Crp-2,0.03428428217766466,UC-2
3931,chpS,0.16486439950196718,Crp-1,0.14804576781093304,Acetate,0.11210820377314601,ppGpp
3932,chpB,0.2745372634517802,UC-1,0.24058982909437399,UC-7,0.11773924742672026,ppGpp
3933,ppa,0.16398023482789226,ppGpp,0.1518874609103531,Translation,0.1491208221215482,nquinone ALE 3
3934,ytfQ,0.3727506397806929,UC-8,0.19504739428690476,Crp-1,0.16286714257920232,NtrC-1
3935,ytfT,0.4075598271962152,UC-8,0.1279306863833337,NtrC-1,0.1216962184865763,Acetate
3936,yjfF,0.3554948236822455,UC-8,0.15806679727871764,NtrC-1,0.0953585730610017,UC-3
3937,fbp,0.30870508995986423,Cra,0.1704893715061705,Cold Shock,0.047365214667466904,Fnr-3
3938,mpl,0.12242712431737668,UC-8,0.08738635430996633,UC-3,0.05558750510514365,Nitrogen
3939,yjgA,0.28007244595196745,UC-8,0.08966729652788208,rcsB KO,0.06794472006329277,Glutarate
3940,tldE,0.10371625968709841,ppGpp,0.05835140509118608,ROS TALE Del-1,0.047675568743264174,UC-3
3941,nrdG,0.47438936815488975,Fnr-1,0.15997192885023936,UC-8,0.149199744894831,Fnr-3
3942,nrdD,0.4454981818678424,Fnr-1,0.29413472934374296,Fnr-3,0.18638898093882172,UC-8
3943,treC,0.21304935500414257,IS5,0.20103692159160302,UC-3,0.1818973481783791,Thr/Ser-1
3944,treB,0.24242502600710258,IS5,0.19032276033122364,Thr/Ser-1,0.17017397896083541,UC-3
3945,treR,0.2532515902899981,Cold Shock,0.16580353875425857,UC-4,0.0858211190052155,pts ALE
3946,mgtA,0.2098261609032228,Magnesium,0.0714397654347978,Cellulose,0.06717582209842532,Osmoprotectant
3947,ridA,0.5515427098181717,Pyrimidine,0.10897859891540829,Nucleotide Stress,0.0692495762397407,GadX
3948,pyrI,0.9039578782437692,Pyrimidine,0.03261069521671145,Biotin,0.019719557833545953,YgeV
3949,pyrB,0.9278260508605763,Pyrimidine,0.02889956022703477,Cold Shock,0.02623587241902192,UC-2
3950,pyrL,0.10307667887737393,Resistance,0.08569697624751671,Rhamnose,0.08367816580681486,Pyrimidine
3951,yjgH,0.5373036380534363,RpoS,0.22865358204775554,UC-8,0.06915093278914952,Curli-1
3952,bdcA,0.09243347254539269,PAL 10 Del,0.07252252514521573,Quorum Sensing,0.05470047598999861,Curli-2
3953,bdcR,0.09565017408064913,PAL 10 Del,0.08615643922600347,YgeV,0.06734965447098029,Maltose
3954,tabA,0.7810862814360215,BW25113,0.06689392328076926,Thiamine-1,0.041319051658969985,Tryptophanase
3955,yjgL,0.367074725630505,BW25113,0.2129225793058166,LPS,0.11077841063086769,gcvB
3956,argI,0.8729614815432137,Arginine,0.08082953352393452,Pyrimidine,0.031021041592133813,UC-8
3957,rraB,0.28889673729636844,UC-1,0.07874957433721086,Fnr-3,0.07376181483076938,ppGpp
3958,yjgM,0.08641090275491747,nquinone ALE 3,0.07836609860327082,Osmoprotectant,0.07212794610434392,Nucleoside
