# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 13.0
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-03-2024
## Columns:
## (1) tuId. Transcription Unit identifier assigned by RegulonDB
## (2) tuName. Transcription unit name 
## (3) operonId. Operon id containing the transcription uni 
## (4) operonName. Operon name containing the transcription unit
## (5) tuGenesIds. Ids of the gene(s) contained in the transcription unit
## (6) tuGenesNames. Names of the gene(s) contained in the transcription unit
## (7) promoterId. Promoter Id
## (8) promoterName. Promoter Name
## (9) sigmaFactor. Sigma Factor associated to 
##(10) tfsIds. transcription Factors ids that regulates the transcription Unit
##(11) tfsNames. transcription Factors names that regulates the transcription Unit
##
1)tuId	2)tuName	3)operonId	4)operonName	5)tuGenesIds	6)tuGenesNames	7)promoterId	8)promoterName	9)sigmaFactor	10)tfsIds	11)tfsNames 
RDBECOLITUC03281	caiTABCDE	RDBECOLIOPC03241	caiTABCDE	RDBECOLIGNC02325,RDBECOLIGNC01509,RDBECOLIGNC01510,RDBECOLIGNC01511,RDBECOLIGNC01512,RDBECOLIGNC01513	caiE;caiD;caiC;caiB;caiA;caiT;	RDBECOLIPMC03735	caiTp	sigma70	RDBECOLITFC00119,RDBECOLITFC00119,RDBECOLITFC00128,RDBECOLITFC00128,RDBECOLITFC00098,RDBECOLITFC00098,RDBECOLITFC00098,RDBECOLITFC00098,RDBECOLITFC00119,RDBECOLITFC00119,RDBECOLITFC00189,RDBECOLITFC00020	CaiF,CaiF,FNR,FNR,ArcA,ArcA,ArcA,ArcA,CaiF,CaiF,CRP,H-NS 
RDBECOLITUC03282	chbBCARFG	RDBECOLIOPC01016	chbBCARFG	RDBECOLIGNC02082,RDBECOLIGNC00140,RDBECOLIGNC00139,RDBECOLIGNC00138,RDBECOLIGNC00137,RDBECOLIGNC00136	chbG;chbF;chbR;chbA;chbC;chbB;	RDBECOLIPMC03913	chbBp		RDBECOLITFC00041,RDBECOLITFC00041,RDBECOLITFC00189,RDBECOLITFC00027,RDBECOLITFC00027,RDBECOLITFC00041,RDBECOLITFC00041	ChbR,ChbR,CRP,NagC,NagC,ChbR,ChbR 
RDBECOLITUC03283	chaBC	RDBECOLIOPC00506	chaBC	RDBECOLIGNC02259,RDBECOLIGNC02260	chaB;chaC;				RDBECOLITFC00080	GlaR 
RDBECOLITUC03284	chpSB	RDBECOLIOPC01685	chpSB	RDBECOLIGNC01224,RDBECOLIGNC01997	chpS;chpB;	RDBECOLIPMC00408	chpSp1	sigma70		 
RDBECOLITUC03285	clpPX	RDBECOLIOPC02779	clpX-lon	RDBECOLIGNC00154,RDBECOLIGNC00155	clpP;clpX;	RDBECOLIPMC03565	clpPp1	sigma70		 
RDBECOLITUC03286	cobUST	RDBECOLIOPC02516	cobUST	RDBECOLIGNC02045,RDBECOLIGNC02044,RDBECOLIGNC02429	cobT;cobS;cobU;	RDBECOLIPMC02945	cobUp1	sigma70		 
RDBECOLITUC03287	creABCD	RDBECOLIOPC02964	creABCD	RDBECOLIGNC01195,RDBECOLIGNC01196,RDBECOLIGNC00720,RDBECOLIGNC00141	creA;creB;creC;creD;	RDBECOLIPMC03808	creAp	sigma70	RDBECOLITFC00027	NagC 
RDBECOLITUC03288	cydDC	RDBECOLIOPC00439	cydDC	RDBECOLIGNC00010,RDBECOLIGNC01370	cydC;cydD;	RDBECOLIPMC04038	cydDp	sigma70	RDBECOLITFC00098,RDBECOLITFC00128,RDBECOLITFC00009,RDBECOLITFC00009	ArcA,FNR,NarL,NarL 
RDBECOLITUC03289	dadAX	RDBECOLIOPC03159	dadAX	RDBECOLIGNC01372,RDBECOLIGNC01373	dadA;dadX;	RDBECOLIPMC03747	dadAp2	sigma70	RDBECOLITFC00014,RDBECOLITFC00014,RDBECOLITFC00014,RDBECOLITFC00014,RDBECOLITFC00014,RDBECOLITFC00014,RDBECOLITFC00189,RDBECOLITFC00189,RDBECOLITFC00014,RDBECOLITFC00014,RDBECOLITFC00014,RDBECOLITFC00014,RDBECOLITFC00014	Lrp,Lrp,Lrp,Lrp,Lrp,Lrp,CRP,CRP,Lrp,Lrp,Lrp,Lrp,Lrp 
RDBECOLITUC03290	dapA-nlpB	RDBECOLIOPC03233	dapA-nlpB	RDBECOLIGNC00650,RDBECOLIGNC00199	bamC;dapA;	RDBECOLIPMC03628	dapAp	sigma70		 
RDBECOLITUC03291	dcm-vsr	RDBECOLIOPC00167	dcm-vsr	RDBECOLIGNC01056,RDBECOLIGNC00205	vsr;dcm;					 
RDBECOLITUC03292	def-fmt	RDBECOLIOPC01720	def-fmt	RDBECOLIGNC01403,RDBECOLIGNC01241	def;fmt;	RDBECOLIPMC03015	defp	sigma70		 
RDBECOLITUC03293	dnaAN-recF	RDBECOLIOPC03557	dnaAN-recF	RDBECOLIGNC00818,RDBECOLIGNC00236,RDBECOLIGNC00229	recF;dnaN;dnaA;	RDBECOLIPMC03676	dnaAp1		RDBECOLITFC00076,RDBECOLITFC00076,RDBECOLITFC00076,RDBECOLITFC00017	ArgP,ArgP,ArgP,DnaA 
RDBECOLITUC03294	dnaKJ	RDBECOLIOPC03258	tpke11	RDBECOLIGNC02893,RDBECOLIGNC00235,RDBECOLIGNC00234	tpke11;dnaK;dnaJ;	RDBECOLIPMC03542	dnaKp1	sigma32		 
RDBECOLITUC03295	dnaTC-yjjA	RDBECOLIOPC02775	yjjB-dnaTC-yjjA	RDBECOLIGNC01193,RDBECOLIGNC00231,RDBECOLIGNC00238	yjjA;dnaC;dnaT;	RDBECOLIPMC02956	dnaTp			 
RDBECOLITUC03296	dppABCDF	RDBECOLIOPC03414	dppABCDF	RDBECOLIGNC02335,RDBECOLIGNC02334,RDBECOLIGNC02333,RDBECOLIGNC02332,RDBECOLIGNC00242	dppF;dppD;dppC;dppB;dppA;	RDBECOLIPMC03753	dppAp	sigma70	RDBECOLITFC00211,RDBECOLITFC00128	IHF,FNR 
RDBECOLITUC03297	yadV-htrE	RDBECOLIOPC02348	yadV-htrE	RDBECOLIGNC01894,RDBECOLIGNC01895	htrE;yadV;	RDBECOLIPMC03760	yadVp1	sigma70	RDBECOLITFC00211	IHF 
RDBECOLITUC03298	envY-ompT	RDBECOLIOPC01647	envY-ompT	RDBECOLIGNC00665,RDBECOLIGNC00262	ompT;envY;					 
RDBECOLITUC03299	exbBD	RDBECOLIOPC03127	exbBD	RDBECOLIGNC00266,RDBECOLIGNC00265	exbD;exbB;	RDBECOLIPMC00467	exbBp	sigma70	RDBECOLITFC00093,RDBECOLITFC00093	Fur,Fur 
RDBECOLITUC03300	fabHDG	RDBECOLIOPC02458	rpmF-plsX-fabHDG	RDBECOLIGNC00271,RDBECOLIGNC01287,RDBECOLIGNC01288	fabH;fabD;fabG;	RDBECOLIPMC02462	fabHp		RDBECOLITFC00126,RDBECOLITFC00039	FadR,DksA 
RDBECOLITUC03301	fabZ	RDBECOLIOPC03201	bamA-hlpA-lpxD-fabZ-lpxAB-rnhB-dnaE	RDBECOLIGNC01256	fabZ;					 
RDBECOLITUC03302	fdoGHI-fdhE	RDBECOLIOPC02496	fdoGHI-fdhE	RDBECOLIGNC00278,RDBECOLIGNC01784,RDBECOLIGNC01785,RDBECOLIGNC01786	fdhE;fdoI;fdoH;fdoG;					 
RDBECOLITUC03303	feoABC	RDBECOLIOPC01314	feoABC	RDBECOLIGNC02420,RDBECOLIGNC02002,RDBECOLIGNC02003	feoC;feoA;feoB;	RDBECOLIPMC02957	feoAp	sigma70	RDBECOLITFC00027,RDBECOLITFC00040,RDBECOLITFC00128,RDBECOLITFC00093	NagC,OmpR,FNR,Fur 
RDBECOLITUC03304	fes-ybdZ-entF-fepE	RDBECOLIOPC00427	fes-ybdZ-entF-fepE	RDBECOLIGNC02577,RDBECOLIGNC00293,RDBECOLIGNC00258,RDBECOLIGNC00291	ybdZ;fes;entF;fepE;	RDBECOLIPMC03569	fesp	sigma70	RDBECOLITFC00128,RDBECOLITFC00093,RDBECOLITFC00093,RDBECOLITFC00093,RDBECOLITFC00093,RDBECOLITFC00093,RDBECOLITFC00020	FNR,Fur,Fur,Fur,Fur,Fur,H-NS 
RDBECOLITUC03305	flgAMN	RDBECOLIOPC02063	flgAMN	RDBECOLIGNC03427,RDBECOLIGNC02966,RDBECOLIGNC02956	flgN;flgM;flgA;	RDBECOLIPMC00015	flgAp	sigma70	RDBECOLITFC00052	FlhDC 
RDBECOLITUC03306	flgBCDEFGHIJ	RDBECOLIOPC01043	flgBCDEFGHIJ	RDBECOLIGNC02957,RDBECOLIGNC02958,RDBECOLIGNC02959,RDBECOLIGNC02960,RDBECOLIGNC02961,RDBECOLIGNC02962,RDBECOLIGNC02963,RDBECOLIGNC02964,RDBECOLIGNC02965	flgB;flgC;flgD;flgE;flgF;flgG;flgH;flgI;flgJ;	RDBECOLIPMC00016	flgBp	sigma70	RDBECOLITFC00052	FlhDC 
RDBECOLITUC03307	fliDST	RDBECOLIOPC00838	fliDST	RDBECOLIGNC00831,RDBECOLIGNC01354,RDBECOLIGNC01355	fliD;fliS;fliT;	RDBECOLIPMC03809	fliDp2	sigma70	RDBECOLITFC00052	FlhDC 
RDBECOLITUC03308	fliFGHIJK	RDBECOLIOPC02533	fliFGHIJK	RDBECOLIGNC01317,RDBECOLIGNC01596,RDBECOLIGNC01597,RDBECOLIGNC02970,RDBECOLIGNC02971,RDBECOLIGNC02972	fliF;fliG;fliH;fliI;fliJ;fliK;	RDBECOLIPMC00020	fliFp2	sigma28		 
RDBECOLITUC03309	fliLMNOPQR	RDBECOLIOPC01072	fliLMNOPQR	RDBECOLIGNC00316,RDBECOLIGNC00317,RDBECOLIGNC00318,RDBECOLIGNC01201,RDBECOLIGNC01897,RDBECOLIGNC01898,RDBECOLIGNC01899	fliL;fliM;fliN;fliO;fliP;fliQ;fliR;	RDBECOLIPMC03895	fliLp1	sigma70	RDBECOLITFC00052	FlhDC 
RDBECOLITUC03310	rlmE-ftsH	RDBECOLIOPC03501	rlmE-ftsH	RDBECOLIGNC01461,RDBECOLIGNC01462	ftsH;rlmE;	RDBECOLIPMC03769	rlmEp1	sigma70		 
RDBECOLITUC03311	ftsYEX	RDBECOLIOPC01357	ftsYEX	RDBECOLIGNC00339,RDBECOLIGNC00334,RDBECOLIGNC00340	ftsX;ftsE;ftsY;					 
RDBECOLITUC03312	glgS	RDBECOLIOPC00598	glgS	RDBECOLIGNC01348	glgS;	RDBECOLIPMC03774	glgSp1	sigma38	RDBECOLITFC00189	CRP 
RDBECOLITUC03313	glmUS	RDBECOLIOPC02000	glmUS	RDBECOLIGNC00375,RDBECOLIGNC01178	glmS;glmU;	RDBECOLIPMC03846	glmUp1	sigma70	RDBECOLITFC00027,RDBECOLITFC00027	NagC,NagC 
RDBECOLITUC03314	glyQS	RDBECOLIOPC00987	glyQS	RDBECOLIGNC00403,RDBECOLIGNC00402	glyS;glyQ;	RDBECOLIPMC02958	glyQp	sigma70		 
RDBECOLITUC03315	hdeAB-yhiD	RDBECOLIOPC03517	hdeAB-yhiD	RDBECOLIGNC01365,RDBECOLIGNC01364,RDBECOLIGNC01363	yhiD;hdeB;hdeA;	RDBECOLIPMC04032	hdeAp	sigma70	RDBECOLITFC00023,RDBECOLITFC00187,RDBECOLITFC00187,RDBECOLITFC00077,RDBECOLITFC00023,RDBECOLITFC00166,RDBECOLITFC00187,RDBECOLITFC00187,RDBECOLITFC00187,RDBECOLITFC00023,RDBECOLITFC00023,RDBECOLITFC00023,RDBECOLITFC00023,RDBECOLITFC00042,RDBECOLITFC00013,RDBECOLITFC00077,RDBECOLITFC00063,RDBECOLITFC00187,RDBECOLITFC00074,RDBECOLITFC00020,RDBECOLITFC00014,RDBECOLITFC00014,RDBECOLITFC00014,RDBECOLITFC00014,RDBECOLITFC00014,RDBECOLITFC00014,RDBECOLITFC00063	GadW,GadX,GadX,GadE,GadW,PhoP,GadX,GadX,GadX,GadW,GadW,GadW,GadW,RcsB,FliZ,GadE,TorR,GadX,MarA,H-NS,Lrp,Lrp,Lrp,Lrp,Lrp,Lrp,TorR 
RDBECOLITUC03316	hemCDXY	RDBECOLIOPC01640	hemCDXY	RDBECOLIGNC00427,RDBECOLIGNC00426,RDBECOLIGNC00423,RDBECOLIGNC00422	hemY;hemX;hemD;hemC;					 
RDBECOLITUC03317	hipBA	RDBECOLIOPC00693	hipBA	RDBECOLIGNC00436,RDBECOLIGNC00435	hipA;hipB;	RDBECOLIPMC02959	hipBp	sigma70	RDBECOLITFC00220,RDBECOLITFC00220,RDBECOLITFC00220,RDBECOLITFC00220,RDBECOLITFC00211,RDBECOLITFC00137,RDBECOLITFC00137,RDBECOLITFC00137,RDBECOLITFC00137	HipB,HipB,HipB,HipB,IHF,HipAB,HipAB,HipAB,HipAB 
RDBECOLITUC03318	hisLGDCBHAFI	RDBECOLIOPC03354	hisLGDCBHAFI	RDBECOLIGNC01242,RDBECOLIGNC00442,RDBECOLIGNC00440,RDBECOLIGNC00439,RDBECOLIGNC00438,RDBECOLIGNC00443,RDBECOLIGNC00437,RDBECOLIGNC00441,RDBECOLIGNC00444	hisL;hisG;hisD;hisC;hisB;hisH;hisA;hisF;hisI;	RDBECOLIPMC02823	hisLp		RDBECOLITFC00039	DksA 
RDBECOLITUC03319	hsdMS	RDBECOLIOPC03011	hsdRMS	RDBECOLIGNC00453,RDBECOLIGNC00451	hsdS;hsdM;					 
RDBECOLITUC03320	hslVU	RDBECOLIOPC00416	hslVU	RDBECOLIGNC01808,RDBECOLIGNC01617	hslU;hslV;	RDBECOLIPMC03694	hslVp	sigma32		 
RDBECOLITUC03321	hyaABCDEF	RDBECOLIOPC02045	hyaABCDEF	RDBECOLIGNC00461,RDBECOLIGNC00462,RDBECOLIGNC00463,RDBECOLIGNC00464,RDBECOLIGNC00465,RDBECOLIGNC00466	hyaA;hyaB;hyaC;hyaD;hyaE;hyaF;	RDBECOLIPMC03803	hyaAp	sigma70	RDBECOLITFC00055,RDBECOLITFC00098,RDBECOLITFC00141,RDBECOLITFC00096,RDBECOLITFC00098,RDBECOLITFC00055,RDBECOLITFC00085,RDBECOLITFC00085,RDBECOLITFC00009,RDBECOLITFC00009,RDBECOLITFC00053	IscR,ArcA,YdeO,AppY,ArcA,IscR,NarP,NarP,NarL,NarL,Fis 
RDBECOLITUC03322	hybOABCDEFG	RDBECOLIOPC01031	hybOABCDEFG	RDBECOLIGNC04362,RDBECOLIGNC01736,RDBECOLIGNC01735,RDBECOLIGNC01734,RDBECOLIGNC01733,RDBECOLIGNC01732,RDBECOLIGNC01731,RDBECOLIGNC01730	hybO;hybG;hybF;hybE;hybD;hybC;hybB;hybA;	RDBECOLIPMC03919	hybOp1	sigma70	RDBECOLITFC00009,RDBECOLITFC00009,RDBECOLITFC00009,RDBECOLITFC00098	NarL,NarL,NarL,ArcA 
RDBECOLITUC03323	ribF-ileS-lspA-fkpB-ispH	RDBECOLIOPC03509	ribF-ileS-lspA-fkpB-ispH	RDBECOLIGNC01066,RDBECOLIGNC00485,RDBECOLIGNC00540,RDBECOLIGNC01067,RDBECOLIGNC01068	ribF;ileS;lspA;fkpB;ispH;	RDBECOLIPMC02960	ribFp	sigma70		 
RDBECOLITUC03324	kdpDE	RDBECOLIOPC01689	kdpDE	RDBECOLIGNC00509,RDBECOLIGNC00508	kdpE;kdpD;					 
RDBECOLITUC03325	kdtA-coaD	RDBECOLIOPC02680	kdtA-coaD	RDBECOLIGNC00512,RDBECOLIGNC01170	waaA;coaD;	RDBECOLIPMC02837	waaAp1	sigma70		 
RDBECOLITUC03326	lgt-thyA	RDBECOLIOPC02396	lgt-thyA	RDBECOLIGNC00990,RDBECOLIGNC02025	thyA;lgt;	RDBECOLIPMC02529	lgtp	sigma70		 
RDBECOLITUC03327	mdoGH	RDBECOLIOPC01360	mdoGH	RDBECOLIGNC01812,RDBECOLIGNC01813	opgG;opgH;	RDBECOLIPMC03749	opgGp1	sigma70		 
RDBECOLITUC03328	menFD-yfbB-menBCE	RDBECOLIOPC02938	menFD-yfbB-menBCE	RDBECOLIGNC02286,RDBECOLIGNC01485,RDBECOLIGNC01335,RDBECOLIGNC02287,RDBECOLIGNC00571,RDBECOLIGNC02225	menE;menC;menB;menH;menD;menF;					 
RDBECOLITUC03329	minCDE	RDBECOLIOPC01984	minCDE	RDBECOLIGNC00590,RDBECOLIGNC00589,RDBECOLIGNC00588	minE;minD;minC;					 
RDBECOLITUC03330	moaABCDE	RDBECOLIOPC01740	moaABCDE	RDBECOLIGNC01542,RDBECOLIGNC01543,RDBECOLIGNC01607,RDBECOLIGNC01544,RDBECOLIGNC01545	moaA;moaB;moaC;moaD;moaE;	RDBECOLIPMC00389	moaAp1		RDBECOLITFC00128,RDBECOLITFC00105	FNR,CueR 
RDBECOLITUC03331	modABC	RDBECOLIOPC02939	modABC	RDBECOLIGNC02278,RDBECOLIGNC00002,RDBECOLIGNC00148	modA;modB;modC;	RDBECOLIPMC03979	modAp2	sigma70	RDBECOLITFC00189,RDBECOLITFC00034	CRP,ModE 
RDBECOLITUC03332	moeAB	RDBECOLIOPC01625	moeAB	RDBECOLIGNC00150,RDBECOLIGNC00149	moeB;moeA;	RDBECOLIPMC00607	moeAp	sigma70	RDBECOLITFC00038,RDBECOLITFC00009,RDBECOLITFC00009,RDBECOLITFC00098,RDBECOLITFC00128	NsrR,NarL,NarL,ArcA,FNR 
RDBECOLITUC03333	motRAB-cheAW	RDBECOLIOPC00683	motRAB-cheAW	RDBECOLIGNC04729,RDBECOLIGNC00145,RDBECOLIGNC00142,RDBECOLIGNC00594,RDBECOLIGNC00593	motR;cheW;cheA;motB;motA;	RDBECOLIPMC00420	motRp	sigma28	RDBECOLITFC00170	CpxR 
RDBECOLITUC03334	mreBCD	RDBECOLIOPC02460	mreBCD	RDBECOLIGNC00602,RDBECOLIGNC00601,RDBECOLIGNC00600	mreD;mreC;mreB;	RDBECOLIPMC03914	mreBp1	sigma70	RDBECOLITFC00116	BolA 
RDBECOLITUC03335	napFDAGHBC-ccmABCDEFGH	RDBECOLIOPC02988	napFDAGHBC-ccmABCDEFGH	RDBECOLIGNC01961,RDBECOLIGNC01962,RDBECOLIGNC01963,RDBECOLIGNC01964,RDBECOLIGNC02060,RDBECOLIGNC01965,RDBECOLIGNC01966,RDBECOLIGNC01967,RDBECOLIGNC01968,RDBECOLIGNC01969,RDBECOLIGNC01970,RDBECOLIGNC01971,RDBECOLIGNC01972,RDBECOLIGNC02039,RDBECOLIGNC01973	ccmH;ccmG;ccmF;ccmE;ccmD;ccmC;ccmB;ccmA;napC;napB;napH;napG;napA;napD;napF;	RDBECOLIPMC03892	napFp1	sigma70	RDBECOLITFC00052,RDBECOLITFC00085,RDBECOLITFC00085,RDBECOLITFC00034,RDBECOLITFC00128,RDBECOLITFC00009,RDBECOLITFC00009	FlhDC,NarP,NarP,ModE,FNR,NarL,NarL 
RDBECOLITUC03336	narZYWV	RDBECOLIOPC03538	narUZYWV	RDBECOLIGNC00636,RDBECOLIGNC00637,RDBECOLIGNC00639,RDBECOLIGNC00640	narV;narW;narY;narZ;					 
RDBECOLITUC03337	nfrBA	RDBECOLIOPC02030	nfrBA	RDBECOLIGNC01677,RDBECOLIGNC01676	nfrA;nfrB;					 
RDBECOLITUC03338	nikABCDER	RDBECOLIOPC01504	nikABCDER	RDBECOLIGNC01472,RDBECOLIGNC01977,RDBECOLIGNC01978,RDBECOLIGNC01979,RDBECOLIGNC01980,RDBECOLIGNC01981	nikR;nikA;nikB;nikC;nikD;nikE;	RDBECOLIPMC04027	nikAp1		RDBECOLITFC00128,RDBECOLITFC00009,RDBECOLITFC00213	FNR,NarL,NikR 
RDBECOLITUC03339	nlpD-rpoS	RDBECOLIOPC03290	nlpD-rpoS	RDBECOLIGNC00502,RDBECOLIGNC02010	rpoS;nlpD;	RDBECOLIPMC03792	nlpDp1	sigma70		 
RDBECOLITUC03340	nuoABCEFGHIJKLMN	RDBECOLIOPC01673	nuoABCEFGHIJKLMN	RDBECOLIGNC01994,RDBECOLIGNC01705,RDBECOLIGNC01993,RDBECOLIGNC01992,RDBECOLIGNC01991,RDBECOLIGNC01990,RDBECOLIGNC01989,RDBECOLIGNC01988,RDBECOLIGNC01706,RDBECOLIGNC01987,RDBECOLIGNC01986,RDBECOLIGNC01985,RDBECOLIGNC01984	nuoN;nuoM;nuoL;nuoK;nuoJ;nuoI;nuoH;nuoG;nuoF;nuoE;nuoC;nuoB;nuoA;	RDBECOLIPMC03797	nuoAp2	sigma70	RDBECOLITFC00009,RDBECOLITFC00211,RDBECOLITFC00211,RDBECOLITFC00098,RDBECOLITFC00128,RDBECOLITFC00211	NarL,IHF,IHF,ArcA,FNR,IHF 
RDBECOLITUC03341	rimP-nusA-infB	RDBECOLIOPC03555	metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp	RDBECOLIGNC01160,RDBECOLIGNC00497,RDBECOLIGNC00657	rimP;infB;nusA;	RDBECOLIPMC02961	rimPp	sigma70		 
RDBECOLITUC03342	otsBA	RDBECOLIOPC03121	otsBA	RDBECOLIGNC01687,RDBECOLIGNC01688	otsA;otsB;	RDBECOLIPMC03740	otsBp1	sigma38		 
RDBECOLITUC03343	panBC	RDBECOLIOPC00965	panBC	RDBECOLIGNC01682,RDBECOLIGNC01616	panC;panB;	RDBECOLIPMC00221	panBp	sigma70		 
RDBECOLITUC03344	yhdT-panF-prmA	RDBECOLIOPC00170	yhdT-panF-prmA	RDBECOLIGNC04486,RDBECOLIGNC00677,RDBECOLIGNC01452	yhdT;panF;prmA;	RDBECOLIPMC02962	yhdTp	sigma70		 
RDBECOLITUC03345	pcnB-folK	RDBECOLIOPC01991	pcnB-folK	RDBECOLIGNC01341,RDBECOLIGNC00682	folK;pcnB;	RDBECOLIPMC00459	pcnBp3	sigma70		 
RDBECOLITUC03346	pflDC	RDBECOLIOPC00673	pflDC	RDBECOLIGNC01835,RDBECOLIGNC01836	pflD;pflC;					 
RDBECOLITUC03347	phoPQ	RDBECOLIOPC03519	phoPQ	RDBECOLIGNC00722,RDBECOLIGNC00721	phoQ;phoP;	RDBECOLIPMC04009	phoPp1		RDBECOLITFC00166	PhoP 
RDBECOLITUC03348	pntAB	RDBECOLIOPC01271	pntAB	RDBECOLIGNC00735,RDBECOLIGNC00734	pntB;pntA;	RDBECOLIPMC03891	pntAp	sigma70		 
RDBECOLITUC03349	potABCD	RDBECOLIOPC00393	potABCD	RDBECOLIGNC00742,RDBECOLIGNC00741,RDBECOLIGNC00740,RDBECOLIGNC00739	potD;potC;potB;potA;					 
RDBECOLITUC03350	potFGHI	RDBECOLIOPC02682	potFGHI	RDBECOLIGNC01575,RDBECOLIGNC01576,RDBECOLIGNC01577,RDBECOLIGNC01578	potF;potG;potH;potI;	RDBECOLIPMC00488	potFp1	sigma54	RDBECOLITFC00153	NtrC 
RDBECOLITUC03351	ppk-ppx	RDBECOLIOPC02825	ppk-ppx	RDBECOLIGNC01368,RDBECOLIGNC01465	ppx;ppk;					 
RDBECOLITUC03352	prfB-lysS	RDBECOLIOPC03540	dsbC-recJ-prfB	RDBECOLIGNC00544,RDBECOLIGNC00752	lysS;prfB;					 
RDBECOLITUC03353	proBA	RDBECOLIOPC01660	proBA	RDBECOLIGNC00758,RDBECOLIGNC00757	proB;proA;					 
RDBECOLITUC03354	pspABCDE	RDBECOLIOPC02436	pspABCDE	RDBECOLIGNC00766,RDBECOLIGNC00767,RDBECOLIGNC00768,RDBECOLIGNC00769,RDBECOLIGNC00770	pspA;pspB;pspC;pspD;pspE;	RDBECOLIPMC00435	pspAp	sigma54	RDBECOLITFC00110,RDBECOLITFC00110,RDBECOLITFC00211	PspF,PspF,IHF 
RDBECOLITUC03355	rcsB	RDBECOLIOPC02920	rcsDB	RDBECOLIGNC00811	rcsB;	RDBECOLIPMC00498	rcsBp1	sigma70		 
RDBECOLITUC03356	rcsC	RDBECOLIOPC01319	rcsC	RDBECOLIGNC00812	rcsC;					 
RDBECOLITUC03357	rfaDFCL	RDBECOLIOPC03449	rfaDFCL	RDBECOLIGNC00828,RDBECOLIGNC02092,RDBECOLIGNC01169,RDBECOLIGNC01387	rfaD;waaF;waaC;waaL;	RDBECOLIPMC03720	rfaDp3	sigma32		 
RDBECOLITUC03358	rfbBDACX	RDBECOLIOPC03175	rfbBDACX	RDBECOLIGNC01902,RDBECOLIGNC01901,RDBECOLIGNC01900,RDBECOLIGNC02267,RDBECOLIGNC02268	rfbX;rfbC;rfbA;rfbD;rfbB;					 
RDBECOLITUC03359	rnc-era	RDBECOLIOPC03438	rnc-era-recO-pdxJ-acpS	RDBECOLIGNC00264,RDBECOLIGNC00847	era;rnc;	RDBECOLIPMC03987	rncp	sigma70		 
RDBECOLITUC03360	rnt-lhr	RDBECOLIOPC03474	rnt-lhr	RDBECOLIGNC01500,RDBECOLIGNC01501	rnt;lhr;	RDBECOLIPMC04045	rntp	sigma70		 
RDBECOLITUC03361	rph-pyrE	RDBECOLIOPC01604	rph-pyrE	RDBECOLIGNC00798,RDBECOLIGNC00853	pyrE;rph;	RDBECOLIPMC03667	rphp			 
RDBECOLITUC03362	rplJL-rpoBC	RDBECOLIOPC03193	rplKAJL-rpoBC	RDBECOLIGNC00861,RDBECOLIGNC00863,RDBECOLIGNC00884,RDBECOLIGNC00885	rplJ;rplL;rpoB;rpoC;	RDBECOLIPMC03705	rplJp		RDBECOLITFC00039	DksA 
RDBECOLITUC03363	rplM-rpsI	RDBECOLIOPC02423	rplM-rpsI	RDBECOLIGNC00898,RDBECOLIGNC00864	rpsI;rplM;	RDBECOLIPMC03957	rplMp		RDBECOLITFC00053,RDBECOLITFC00189,RDBECOLITFC00039,RDBECOLITFC00128	Fis,CRP,DksA,FNR 
RDBECOLITUC03364	rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ	RDBECOLIOPC01260	rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ	RDBECOLIGNC01209,RDBECOLIGNC00756,RDBECOLIGNC00866,RDBECOLIGNC00878,RDBECOLIGNC00894,RDBECOLIGNC00869,RDBECOLIGNC00859,RDBECOLIGNC00897,RDBECOLIGNC00903,RDBECOLIGNC00858,RDBECOLIGNC00874,RDBECOLIGNC00865	rpmJ;secY;rplO;rpmD;rpsE;rplR;rplF;rpsH;rpsN;rplE;rplX;rplN;	RDBECOLIPMC03656	rplNp		RDBECOLITFC00039	DksA 
RDBECOLITUC03365	rplU-rpmA	RDBECOLIOPC02912	rplU-rpmA-yhbE-obgE	RDBECOLIGNC02556,RDBECOLIGNC02555	rpmA;rplU;	RDBECOLIPMC00504	rplUp	sigma70	RDBECOLITFC00029,RDBECOLITFC00039	MlrA,DksA 
RDBECOLITUC03366	rpmBG	RDBECOLIOPC02281	yicR-rpmBG-mutM	RDBECOLIGNC00881,RDBECOLIGNC00876	rpmG;rpmB;	RDBECOLIPMC03959	rpmBp		RDBECOLITFC00039	DksA 
RDBECOLITUC03367	rpmH-rnpA	RDBECOLIOPC02082	rpmH-rnpA	RDBECOLIGNC00882,RDBECOLIGNC00852	rpmH;rnpA;	RDBECOLIPMC03678	rpmHp1			 
