# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 13.0
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-03-2024
## Columns:
## (1) Gene identifier assigned by RegulonDB
## (2) Gene name
## (3) Blattner number (bnumber) of the gene
## (4) Gene left end position in the genome
## (5) Gene right end position in the genome
## (6) DNA strand where the gene is coded
## (7) Product name of the gene
## (8) Evidence that supports the existence of the gene
## (9) PMIDs list
## (10) Evidence confidence level (Confirmed, Strong, Weak)
## (11) All bnumber related to gene
## (12) Other database's id  related to gene
1)geneId	2)geneName	3)bnumber	4)leftEndPos	5)rightEndPos	6)strand	7)productName	8)geneEvidences	9)genePMIDS	10)confidenceLevel	11)relatedBnumbers	12)otherDbsIds 
RDBECOLIGNC04415	yqjF	b3101	3250562	3250954	forward	DoxX family protein			None		[STRING:511145.b3101][ASAP:ABE-0010200][ECHOBASE:EB2601][OU-MICROARRAY:b3101][ECOCYC:G7615][REFSEQ:b3101] 
RDBECOLIGNC04416	yqjG	b3102	3251024	3252010	forward	glutathionyl-hydroquinone reductase YqjG			None		[STRING:511145.b3102][ASAP:ABE-0010203][ECHOBASE:EB2602][OU-MICROARRAY:b3102][ECOCYC:G7616][REFSEQ:b3102] 
RDBECOLIGNC04417	yhaH	b3103	3252304	3252669	forward	putative inner membrane protein			None		[STRING:511145.b3103][ASAP:ABE-0010207][ECHOBASE:EB2603][OU-MICROARRAY:b3103][ECOCYC:G7617][REFSEQ:b3103] 
RDBECOLIGNC04418	yhaI	b3104	3252911	3253267	forward	putative inner membrane protein			None		[STRING:511145.b3104][ASAP:ABE-0010211][ECHOBASE:EB2604][OU-MICROARRAY:b3104][ECOCYC:G7618][REFSEQ:b3104] 
RDBECOLIGNC04419	yhaJ	b3105	3253318	3254214	reverse	DNA-binding transcriptional activator YhaJ			None		[STRING:511145.b3105][ASAP:ABE-0010213][ECHOBASE:EB2605][OU-MICROARRAY:b3105][ECOCYC:G7619][REFSEQ:b3105] 
RDBECOLIGNC04420	yhaK	b3106	3254319	3255020	forward	bicupin-related protein			None		[STRING:511145.b3106][ASAP:ABE-0010217][ECHOBASE:EB2606][OU-MICROARRAY:b3106][ECOCYC:G7620][REFSEQ:b3106] 
RDBECOLIGNC04421	yhaL	b3107	3255043	3255207	forward	uncharacterized protein YhaL			None		[STRING:511145.b3107][ASAP:ABE-0010219][ECHOBASE:EB2607][OU-MICROARRAY:b3107][ECOCYC:G7621][REFSEQ:b3107] 
RDBECOLIGNC04422	cyuA	b4470	3255341	3256651	reverse	L-cysteine desulfidase			None	b3109;b3108	[STRING:511145.b4470][ASAP:ABE-0174100][ECHOBASE:EB2608][OU-MICROARRAY:b3108][ECOO157CYC:Z4462][ECOCYC:G7622][REFSEQ:b4470] 
RDBECOLIGNC04423	tdcG	b4471	3258285	3259649	reverse	L-serine deaminase III			None	b3111;b3112	[STRING:511145.b4471][ASAP:ABE-0174101][ECHOBASE:EB2610][OU-MICROARRAY:b3112][ECOCYC:G7624][REFSEQ:b4471] 
RDBECOLIGNC04424	tdcF	b3113	3259721	3260110	reverse	putative enamine/imine deaminase			None		[STRING:511145.b3113][ASAP:ABE-0010240][ECHOBASE:EB2611][OU-MICROARRAY:b3113][ECOCYC:G7626][REFSEQ:b3113] 
RDBECOLIGNC04425	tdcE	b3114	3260124	3262418	reverse	2-oxobutanoate formate-lyase/pyruvate formate-lyase 4			None		[STRING:511145.b3114][ASAP:ABE-0010242][ECHOBASE:EB2612][OU-MICROARRAY:b3114][ECOCYC:G7627][REFSEQ:b3114] 
RDBECOLIGNC04426	yhaV	b3130	3277337	3277801	forward	ribosome-dependent mRNA interferase toxin YhaV			None		[STRING:511145.b3130][ASAP:ABE-0010289][ECHOBASE:EB2614][OU-MICROARRAY:b3130][ECOCYC:G7629][REFSEQ:b3130] 
RDBECOLIGNC04427	agaR	b3131	3277856	3278665	reverse	DNA-binding transcriptional repressor AgaR			None		[STRING:511145.b3131][ASAP:ABE-0010291][ECHOBASE:EB2615][OU-MICROARRAY:b3131][ECOCYC:G7630][REFSEQ:b3131] 
RDBECOLIGNC04428	kbaZ	b3132	3278914	3280194	forward	putative tagatose-1,6-bisphosphate aldolase 1 chaperone			None		[STRING:511145.b3132][ASAP:ABE-0010295][ECHOBASE:EB2616][OU-MICROARRAY:b3132][ECOCYC:G7631][REFSEQ:b3132] 
RDBECOLIGNC04429	agaV	b3133	3280217	3280690	forward	<i>N</i>-acetyl-D-galactosamine specific PTS enzyme IIB component			None		[STRING:511145.b3133][ASAP:ABE-0010297][ECHOBASE:EB2617][OU-MICROARRAY:b3133][ECOCYC:G7632][REFSEQ:b3133] 
RDBECOLIGNC04430	agaW	b3134	3280701	3281102	forward	<I>N</I>-acetyl-D-galactosamine specific PTS truncated enzyme IIC component			None		[ASAP:ABE-0010299][ECHOBASE:EB2618][ECOO157CYC:Z4486][OU-MICROARRAY:b3134][ECOCYC:G7633][REFSEQ:b3134] 
RDBECOLIGNC04431	agaS	b3136	3281976	3283130	forward	putative galactosamine-6-phosphate deaminase/isomerase			None		[STRING:511145.b3136][ASAP:ABE-0010305][ECHOBASE:EB2620][OU-MICROARRAY:b3136][ECOCYC:G7634][REFSEQ:b3136] 
RDBECOLIGNC04432	agaD	b3140	3285478	3286269	forward	galactosamine-specific PTS enzyme IID component			None		[STRING:511145.b3140][ASAP:ABE-0010314][ECHOBASE:EB2624][OU-MICROARRAY:b3140][ECOCYC:G7635][REFSEQ:b3140] 
RDBECOLIGNC04433	agaI	b3141	3286270	3287025	forward	putative deaminase AgaI			None		[STRING:511145.b3141][ASAP:ABE-0010317][ECHOBASE:EB2625][OU-MICROARRAY:b3141][ECOCYC:G7636][REFSEQ:b3141] 
RDBECOLIGNC04434	yraH	b3142	3287426	3288010	forward	putative fimbrial protein YraH			None		[STRING:511145.b3142][ASAP:ABE-0010325][ECHOBASE:EB2626][OU-MICROARRAY:b3142][ECOCYC:G7637][REFSEQ:b3142] 
RDBECOLIGNC04435	yraI	b3143	3288090	3288785	forward	putative fimbrial chaperone YraI			None		[STRING:511145.b3143][ASAP:ABE-0010331][ECHOBASE:EB2627][OU-MICROARRAY:b3143][ECOCYC:G7638][REFSEQ:b3143] 
RDBECOLIGNC04436	yraJ	b3144	3288814	3291330	forward	putative fimbrial usher protein YraJ			None		[STRING:511145.b3144][ASAP:ABE-0010333][ECHOBASE:EB2628][OU-MICROARRAY:b3144][ECOCYC:G7639][REFSEQ:b3144] 
RDBECOLIGNC04437	yraK	b3145	3291341	3292432	forward	putative fimbrial adhesin YraK			None		[STRING:511145.b3145][ASAP:ABE-0010335][ECHOBASE:EB2629][ECOO157CYC:Z4501][OU-MICROARRAY:b3145][ECOCYC:G7640][REFSEQ:b3145] 
RDBECOLIGNC04438	rsmI	b3146	3292475	3293335	reverse	16S rRNA 2'-<i>O</i>-ribose C1402 methyltransferase			None		[STRING:511145.b3146][ASAP:ABE-0010337][ECHOBASE:EB2630][OU-MICROARRAY:b3146][ECOCYC:G7641][REFSEQ:b3146] 
RDBECOLIGNC04439	lpoA	b3147	3293400	3295436	forward	outer membrane lipoprotein - activator of MrcA activity			None		[STRING:511145.b3147][ASAP:ABE-0010343][ECHOBASE:EB2631][OU-MICROARRAY:b3147][ECOCYC:G7642][REFSEQ:b3147] 
RDBECOLIGNC04440	yraN	b3148	3295394	3295789	forward	PF02021 family protein YraN			None		[STRING:511145.b3148][ASAP:ABE-0010346][ECHOBASE:EB2632][OU-MICROARRAY:b3148][ECOCYC:G7643][REFSEQ:b3148] 
RDBECOLIGNC04441	dolP	b3150	3296409	3296984	forward	division and outer membrane stress-associated lipid-binding lipoprotein			None		[STRING:511145.b3150][ASAP:ABE-0010350][ECHOBASE:EB2634][OU-MICROARRAY:b3150][ECOCYC:G7644][REFSEQ:b3150] 
RDBECOLIGNC04442	yraQ	b3151	3297098	3298138	reverse	permease family protein YraQ			None		[STRING:511145.b3151][ASAP:ABE-0010353][ECHOBASE:EB2635][OU-MICROARRAY:b3151][ECOCYC:G7645][REFSEQ:b3151] 
RDBECOLIGNC04443	yraR	b3152	3298211	3298846	reverse	putative nucleoside-diphosphate-sugar epimerase			None		[STRING:511145.b3152][ASAP:ABE-0010356][ECHOBASE:EB2636][OU-MICROARRAY:b3152][ECOCYC:G7646][REFSEQ:b3152] 
RDBECOLIGNC04444	yhbO	b3153	3298974	3299492	forward	protein/nucleic acid deglycase 2			None		[STRING:511145.b3153][ASAP:ABE-0010361][ECHOBASE:EB2637][OU-MICROARRAY:b3153][ECOCYC:G7647][REFSEQ:b3153] 
RDBECOLIGNC04445	yhbP	b3154	3299472	3299915	reverse	putative FMN binding protein YhbP			None		[STRING:511145.b3154][ASAP:ABE-0010363][ECHOBASE:EB2638][OU-MICROARRAY:b3154][ECOCYC:G7648][REFSEQ:b3154] 
RDBECOLIGNC04446	yhbQ	b3155	3299966	3300268	forward	DNA damage response nuclease YhbQ			None		[STRING:511145.b3155][ASAP:ABE-0010370][ECHOBASE:EB2639][OU-MICROARRAY:b3155][ECOCYC:G7649][REFSEQ:b3155] 
RDBECOLIGNC04447	yhbS	b3156	3300255	3300758	reverse	putative <i>N</i>-acetyltransferase YhbS			None		[STRING:511145.b3156][ASAP:ABE-0010373][ECHOBASE:EB2640][OU-MICROARRAY:b3156][ECOCYC:G7650][REFSEQ:b3156] 
RDBECOLIGNC04448	ubiT	b3157	3300752	3301276	reverse	anaerobic ubiquinone biosynthesis accessory factor UbiT			None		[STRING:511145.b3157][ASAP:ABE-0010375][ECHOBASE:EB2641][OU-MICROARRAY:b3157][ECOCYC:G7651][REFSEQ:b3157] 
RDBECOLIGNC04449	ubiU	b3158	3301485	3302480	forward	ubiquinone biosynthesis protein UbiU			None		[STRING:511145.b3158][ASAP:ABE-0010380][ECHOBASE:EB2642][OU-MICROARRAY:b3158][ECOCYC:G7652][REFSEQ:b3158] 
RDBECOLIGNC04450	ubiV	b3159	3302489	3303367	forward	ubiquinone biosynthesis protein UbiV			None		[STRING:511145.b3159][ASAP:ABE-0010382][ECHOBASE:EB2643][OU-MICROARRAY:b3159][ECOCYC:G7653][REFSEQ:b3159] 
RDBECOLIGNC04451	yhbW	b3160	3303448	3304455	forward	putative luciferase-like monooxygenase YhbW			None		[STRING:511145.b3160][ASAP:ABE-0010385][ECHOBASE:EB2644][OU-MICROARRAY:b3160][ECOCYC:G7654][REFSEQ:b3160] 
RDBECOLIGNC04452	yhbX	b3173	3319988	3321613	reverse	putative hydrolase YhbX			None		[STRING:511145.b3173][ASAP:ABE-0010430][ECHOBASE:EB2645][OU-MICROARRAY:b3173][ECOCYC:G7655][REFSEQ:b3173] 
RDBECOLIGNC04453	obgE	b3183	3330582	3331754	reverse	GTPase ObgE			None		[STRING:511145.b3183][ASAP:ABE-0010462][ECHOBASE:EB2647][OU-MICROARRAY:b3183][ECOCYC:G7656][REFSEQ:b3183] 
RDBECOLIGNC04454	ibaG	b3190	3336549	3336803	reverse	acid stress protein IbaG			None		[STRING:511145.b3190][ASAP:ABE-0010481][ECHOBASE:EB2648][OU-MICROARRAY:b3190][ECOCYC:G7657][REFSEQ:b3190] 
RDBECOLIGNC04455	mlaB	b3191	3336963	3337256	reverse	intermembrane phospholipid transport system protein MlaB			None		[STRING:511145.b3191][ASAP:ABE-0010487][ECHOBASE:EB2649][OU-MICROARRAY:b3191][ECOCYC:G7658][REFSEQ:b3191] 
RDBECOLIGNC04456	mlaC	b3192	3337256	3337891	reverse	intermembrane phospholipid transport system - periplasmic binding protein			None		[STRING:511145.b3192][ASAP:ABE-0010489][ECHOBASE:EB2650][OU-MICROARRAY:b3192][ECOCYC:G7659][REFSEQ:b3192] 
RDBECOLIGNC04457	kdsD	b3197	3341266	3342252	forward	D-arabinose 5-phosphate isomerase KdsD			None		[STRING:511145.b3197][ASAP:ABE-0010504][ECHOBASE:EB2655][OU-MICROARRAY:b3197][ECOCYC:G7662][REFSEQ:b3197] 
RDBECOLIGNC04458	kdsC	b3198	3342273	3342839	forward	3-deoxy-D-<i>manno</i>-octulosonate 8-phosphate phosphatase KdsC			None		[STRING:511145.b3198][ASAP:ABE-0010506][ECHOBASE:EB2656][OU-MICROARRAY:b3198][ECOCYC:G7663][REFSEQ:b3198] 
RDBECOLIGNC04459	lptC	b3199	3342836	3343411	forward	lipopolysaccharide transport system protein LptC			None		[STRING:511145.b3199][ASAP:ABE-0010508][ECHOBASE:EB2657][OU-MICROARRAY:b3199][ECOCYC:G7664][REFSEQ:b3199] 
RDBECOLIGNC04460	lptA	b3200	3343380	3343937	forward	lipopolysaccharide transport system protein LptA			None		[STRING:511145.b3200][ASAP:ABE-0010510][ECHOBASE:EB2502][OU-MICROARRAY:b3200][ECOCYC:G7665][REFSEQ:b3200] 
RDBECOLIGNC04461	yrbL	b3207	3348452	3349084	forward	protein kinase-like domain-containing protein YrbL			None		[STRING:511145.b3207][ASAP:ABE-0010528][ECHOBASE:EB2658][OU-MICROARRAY:b3207][ECOCYC:G7667][REFSEQ:b3207] 
RDBECOLIGNC04462	mtgA	b3208	3349081	3349809	reverse	peptidoglycan glycosyltransferase MtgA			None		[STRING:511145.b3208][ASAP:ABE-0010530][ECHOBASE:EB2659][OU-MICROARRAY:b3208][ECOCYC:G7668][REFSEQ:b3208] 
RDBECOLIGNC04463	yhcC	b3211	3353121	3354050	reverse	radical SAM family oxidoreductase YhcC			None		[STRING:511145.b3211][ASAP:ABE-0010540][ECHOBASE:EB2660][OU-MICROARRAY:b3211][ECOCYC:G7669][REFSEQ:b3211] 
RDBECOLIGNC04464	yhcD	b3216	3362807	3365188	forward	putative fimbrial usher protein YhcD			None		[STRING:511145.b3216][ASAP:ABE-0010554][ECHOBASE:EB2661][ECOO157CYC:Z0022][OU-MICROARRAY:b3216][ECOCYC:G7670][REFSEQ:b3216] 
RDBECOLIGNC04465	yhcE	b4569	3365185	3366929	forward	putative uncharacterized protein YhcE			None	b3217;b4549	[ASAP:ABE-0285102][OU-MICROARRAY:b3217][ECHOBASE:EB2662][ECOCYC:G7671][REFSEQ:b4569] 
RDBECOLIGNC04466	insH10	b3218	3365702	3366682	reverse	IS<i>5</i> transposase and trans-activator			None		[STRING:511145.b3505][ASAP:ABE-0010559][OU-MICROARRAY:b3218][ECOCYC:G7672][REFSEQ:b3218] 
RDBECOLIGNC04467	yhcF	b3219	3366926	3367642	forward	DUF1120 domain-containing protein YhcF			None		[STRING:511145.b3219][ASAP:ABE-0010564][ECHOBASE:EB2663][OU-MICROARRAY:b3219][ECOCYC:G7673][REFSEQ:b3219] 
RDBECOLIGNC04468	yhcG	b3220	3367827	3368954	forward	DUF1016 domain-containing protein YhcG			None		[STRING:511145.b3220][ASAP:ABE-0010567][ECHOBASE:EB2664][OU-MICROARRAY:b3220][ECOCYC:G7674][REFSEQ:b3220] 
RDBECOLIGNC04469	nanQ	b3221	3369014	3369478	reverse	<i>N</i>-acetylneuraminate anomerase			None		[STRING:511145.b3221][ASAP:ABE-0010569][ECHOBASE:EB2665][OU-MICROARRAY:b3221][ECOCYC:G7675][REFSEQ:b3221] 
RDBECOLIGNC04470	nanK	b3222	3369475	3370350	reverse	<i>N</i>-acetylmannosamine kinase			None		[STRING:511145.b3222][ASAP:ABE-0010571][ECHOBASE:EB2666][OU-MICROARRAY:b3222][ECOCYC:G7676][REFSEQ:b3222] 
RDBECOLIGNC04471	nanE	b3223	3370347	3371036	reverse	probable <i>N</i>-acetylmannosamine-6-phosphate 2-epimerase			None		[STRING:511145.b3223][ASAP:ABE-0010575][ECHOBASE:EB2667][OU-MICROARRAY:b3223][ECOCYC:G7677][REFSEQ:b3223] 
RDBECOLIGNC04472	nanR	b3226	3373698	3374489	reverse	NanR			None		[STRING:511145.b3226][ASAP:ABE-0010584][ECHOBASE:EB2668][OU-MICROARRAY:b3226][ECOCYC:G7678][REFSEQ:b3226] 
RDBECOLIGNC04473	dcuD	b3227	3374869	3376236	forward	putative transporter DcuD			None		[STRING:511145.b3227][ASAP:ABE-0010589][ECHOBASE:EB2669][OU-MICROARRAY:b3227][ECOCYC:G7679][REFSEQ:b3227] 
RDBECOLIGNC04474	zapE	b3232	3378870	3379997	reverse	cell division protein ZapE			None		[STRING:511145.b3232][ASAP:ABE-0010602][ECHOBASE:EB2670][OU-MICROARRAY:b3232][ECOCYC:G7680][REFSEQ:b3232] 
RDBECOLIGNC04475	zapG	b3233	3380191	3380589	forward	Z-ring associated protein G			None		[STRING:511145.b3233][ASAP:ABE-0010606][ECHOBASE:EB2498][OU-MICROARRAY:b3233][ECOCYC:G7681][REFSEQ:b3233] 
RDBECOLIGNC04476	degQ	b3234	3380743	3382110	forward	periplasmic serine endoprotease			None		[STRING:511145.b3234][ASAP:ABE-0010609][ECHOBASE:EB2496][OU-MICROARRAY:b3234][ECOCYC:G7682][REFSEQ:b3234] 
RDBECOLIGNC04477	yhcN	b3238	3385538	3385801	forward	DUF1471 domain-containing stress-induced protein YhcN			None		[STRING:511145.b3238][ASAP:ABE-0010623][ECHOBASE:EB2671][OU-MICROARRAY:b3238][ECOCYC:G7683][REFSEQ:b3238] 
RDBECOLIGNC04478	yhcO	b3239	3385857	3386129	reverse	putative barnase inhibitor			None		[STRING:511145.b3239][ASAP:ABE-0010625][ECHOBASE:EB2672][OU-MICROARRAY:b3239][ECOCYC:G7684][REFSEQ:b3239] 
RDBECOLIGNC04479	aaeB	b3240	3386221	3388188	reverse	aromatic carboxylic acid efflux pump subunit AaeB			None		[STRING:511145.b3240][ASAP:ABE-0010629][ECHOBASE:EB2673][OU-MICROARRAY:b3240][ECOCYC:G7685][REFSEQ:b3240] 
RDBECOLIGNC04480	aaeA	b3241	3388194	3389126	reverse	aromatic carboxylic acid efflux pump membrane fusion protein			None		[STRING:511145.b3241][ASAP:ABE-0010631][ECHOBASE:EB2674][OU-MICROARRAY:b3241][ECOCYC:G7686][REFSEQ:b3241] 
RDBECOLIGNC04481	aaeX	b3242	3389134	3389337	reverse	DUF1656 domain-containing protein AaeX			None		[STRING:511145.b3242][ASAP:ABE-0010636][ECHOBASE:EB2675][OU-MICROARRAY:b3242][ECOCYC:G7687][REFSEQ:b3242] 
RDBECOLIGNC04482	aaeR	b3243	3389520	3390449	forward	DNA-binding transcriptional activator AaeR			None		[STRING:511145.b3243][ASAP:ABE-0010639][ECHOBASE:EB2676][OU-MICROARRAY:b3243][ECOCYC:G7688][REFSEQ:b3243] 
RDBECOLIGNC04483	tldD	b3244	3390583	3392028	reverse	metalloprotease subunit TldD			None		[STRING:511145.b3244][ASAP:ABE-0010642][ECHOBASE:EB2677][OU-MICROARRAY:b3244][ECOCYC:G7689][REFSEQ:b3244] 
RDBECOLIGNC04484	yhdP	b4472	3392458	3396258	reverse	phospholipid transport factor YhdP			None	b3246;b3245	[STRING:511145.b4472][ASAP:ABE-0174102][ECHOBASE:EB2678][OU-MICROARRAY:b3245][ECOCYC:G7690][REFSEQ:b4472] 
RDBECOLIGNC04485	b3254	b3254	3404516	3404617	reverse				None		[OU-MICROARRAY:b3254][ECOCYC:G7692][REFSEQ:b3254] 
RDBECOLIGNC04486	yhdT	b3257	3407375	3407617	forward	DUF997 domain-containing protein YhdT			None		[STRING:511145.b3257][ASAP:ABE-0010690][ECHOBASE:EB2680][OU-MICROARRAY:b3257][ECOCYC:G7693][REFSEQ:b3257] 
RDBECOLIGNC04487	yhdU	b3263	3412621	3412800	forward	DUF2556 domain-containing protein YhdU			None		[STRING:511145.b3263][ASAP:ABE-0010710][ECHOBASE:EB2681][OU-MICROARRAY:b3263][ECOCYC:G7694][REFSEQ:b3263] 
RDBECOLIGNC04488	yhdV	b3267	3418390	3418611	forward	lipoprotein YhdV			None		[STRING:511145.b3267][ASAP:ABE-0010728][ECHOBASE:EB2682][OU-MICROARRAY:b3267][ECOCYC:G7695][REFSEQ:b3267] 
RDBECOLIGNC04489	yrdA	b3279	3429236	3429790	forward	hexapeptide repeats-containing protein YrdA			None		[STRING:511145.b3279][ASAP:ABE-0010759][ECHOBASE:EB2687][OU-MICROARRAY:b3279][ECOCYC:G7696][REFSEQ:b3279] 
RDBECOLIGNC04490	yrdB	b3280	3429766	3430023	reverse	DUF1488 domain-containing protein YrdB			None		[STRING:511145.b3280][ASAP:ABE-0010761][ECHOBASE:EB2688][OU-MICROARRAY:b3280][ECOCYC:G7697][REFSEQ:b3280] 
RDBECOLIGNC04491	tsaC	b3282	3430843	3431415	reverse	L-threonylcarbamoyladenylate synthase			None		[STRING:511145.b3282][ASAP:ABE-0010766][ECHOBASE:EB2689][OU-MICROARRAY:b3282][ECOCYC:G7698][REFSEQ:b3282] 
RDBECOLIGNC04492	yrdD	b3283	3431420	3431962	reverse	putative DNA topoisomerase			None		[STRING:511145.b3283][ASAP:ABE-0010768][ECHOBASE:EB2690][OU-MICROARRAY:b3283][ECOCYC:G7699][REFSEQ:b3283] 
RDBECOLIGNC04493	gspA	b3323	3453929	3455398	reverse	type II secretion system protein GspA			None		[STRING:511145.b3323][ASAP:ABE-0010867][ECHOBASE:EB2725][OU-MICROARRAY:b3323][ECOCYC:G7701][REFSEQ:b3323] 
RDBECOLIGNC04494	gspC	b3324	3455578	3456393	forward	type II secretion system protein GspC			None		[STRING:511145.b3324][ASAP:ABE-0010877][ECHOBASE:EB2726][OU-MICROARRAY:b3324][ECOCYC:G7702][REFSEQ:b3324] 
RDBECOLIGNC04495	gspD	b3325	3456377	3458329	forward	type II secretion system secretin GspD<sub>&alpha;</sub>			None		[STRING:511145.b3325][ASAP:ABE-0010879][ECHOBASE:EB2727][ECOO157CYC:Z4197][OU-MICROARRAY:b3325][ECOCYC:G7703][REFSEQ:b3325] 
RDBECOLIGNC04496	gspE	b3326	3458339	3459820	forward	type II secretion system ATPase GspE			None		[STRING:511145.b3326][ASAP:ABE-0010881][ECHOBASE:EB2728][OU-MICROARRAY:b3326][ECOCYC:G7704][REFSEQ:b3326] 
RDBECOLIGNC04497	gspF	b3327	3459817	3461013	forward	type II secretion system protein GspF			None		[STRING:511145.b3327][ASAP:ABE-0010883][ECHOBASE:EB2722][OU-MICROARRAY:b3327][ECOCYC:G7705][REFSEQ:b3327] 
RDBECOLIGNC04498	gspG	b3328	3461023	3461460	forward	type II secretion system major pseudopilin GspG			None		[STRING:511145.b3328][ASAP:ABE-0010885][ECHOBASE:EB2723][OU-MICROARRAY:b3328][ECOCYC:G7706][REFSEQ:b3328] 
RDBECOLIGNC04499	gspH	b3329	3461468	3461977	forward	type II secretion system minor pseudopilin GspH			None		[STRING:511145.b3329][ASAP:ABE-0010888][ECHOBASE:EB2724][OU-MICROARRAY:b3329][ECOCYC:G7707][REFSEQ:b3329] 
RDBECOLIGNC04500	gspI	b3330	3461974	3462351	forward	type II secretion system minor pseudopilin GspI			None		[STRING:511145.b3330][ASAP:ABE-0010890][ECHOBASE:EB2729][OU-MICROARRAY:b3330][ECOCYC:G7708][REFSEQ:b3330] 
RDBECOLIGNC04501	gspJ	b3331	3462344	3462931	forward	type II secretion system minor pseudopilin GspJ			None		[STRING:511145.b3331][ASAP:ABE-0010892][ECHOBASE:EB2730][OU-MICROARRAY:b3331][ECOCYC:G7709][REFSEQ:b3331] 
RDBECOLIGNC04502	gspK	b3332	3462924	3463907	forward	type II secretion system minor pseudopilin GspK			None		[STRING:511145.b3332][ASAP:ABE-0010894][ECHOBASE:EB2731][OU-MICROARRAY:b3332][ECOCYC:G7710][REFSEQ:b3332] 
RDBECOLIGNC04503	gspL	b3333	3463922	3465085	forward	type II secretion system protein GspL			None		[STRING:511145.b3333][ASAP:ABE-0010896][ECHOBASE:EB2732][OU-MICROARRAY:b3333][ECOCYC:G7711][REFSEQ:b3333] 
RDBECOLIGNC04504	tusB	b3343	3474678	3474965	reverse	sulfurtransferase complex subunit TusB			None		[STRING:511145.b3343][ASAP:ABE-0010922][ECHOBASE:EB2733][OU-MICROARRAY:b3343][ECOCYC:G7712][REFSEQ:b3343] 
RDBECOLIGNC04505	tusC	b3344	3474973	3475332	reverse	sulfurtransferase complex subunit TusC			None		[STRING:511145.b3344][ASAP:ABE-0010928][ECHOBASE:EB2734][OU-MICROARRAY:b3344][ECOCYC:G7713][REFSEQ:b3344] 
RDBECOLIGNC04506	tusD	b3345	3475332	3475718	reverse	sulfurtransferase complex subunit TusD			None		[STRING:511145.b3345][ASAP:ABE-0010933][ECHOBASE:EB2735][OU-MICROARRAY:b3345][ECOCYC:G7714][REFSEQ:b3345] 
RDBECOLIGNC04507	yheO	b3346	3475718	3476440	reverse	DNA-binding transcriptional regulator YheO			None		[STRING:511145.b3346][ASAP:ABE-0010936][ECHOBASE:EB2736][OU-MICROARRAY:b3346][ECOCYC:G7715][REFSEQ:b3346] 
RDBECOLIGNC04508	fkpA	b3347	3476607	3477419	reverse	peptidyl-prolyl <i>cis-trans</i> isomerase/OMP chaperone FkpA			None		[STRING:511145.b3347][ASAP:ABE-0010938][ECHOBASE:EB2737][OU-MICROARRAY:b3347][ECOCYC:G7716][REFSEQ:b3347] 
RDBECOLIGNC04509	kefG	b3351	3480607	3481161	reverse	glutathione-regulated potassium-efflux system ancillary protein KefG			None		[STRING:511145.b3351][ASAP:ABE-0010951][ECHOBASE:EB2739][OU-MICROARRAY:b3351][ECOCYC:G7717][REFSEQ:b3351] 
RDBECOLIGNC04510	yheT	b3353	3483202	3484224	forward	putative hydrolase YheT			None		[STRING:511145.b3353][ASAP:ABE-0010957][ECHOBASE:EB2741][OU-MICROARRAY:b3353][ECOCYC:G7718][REFSEQ:b3353] 
RDBECOLIGNC04511	yheU	b3354	3484218	3484436	forward	PF06794 family protein YheU			None		[STRING:511145.b3354][ASAP:ABE-0010959][ECHOBASE:EB2742][OU-MICROARRAY:b3354][ECOCYC:G7719][REFSEQ:b3354] 
RDBECOLIGNC04512	yhfK	b3358	3486791	3488893	forward	putative transporter YhfK			None		[STRING:511145.b3358][ASAP:ABE-0010974][ECHOBASE:EB2743][OU-MICROARRAY:b3358][ECOCYC:G7721][REFSEQ:b3358] 
RDBECOLIGNC04513	yhfL	b3369	3499448	3499615	forward	DUF4223 domain-containing lipoprotein YhfL			None		[STRING:511145.b3369][ASAP:ABE-0011016][ECHOBASE:EB2744][OU-MICROARRAY:b3369][ECOCYC:G7722][REFSEQ:b3369] 
RDBECOLIGNC04514	frlB	b3371	3501268	3502290	forward	fructoselysine 6-phosphate deglycase			None		[STRING:511145.b3371][ASAP:ABE-0011021][ECHOBASE:EB2746][OU-MICROARRAY:b3371][ECOCYC:G7723][REFSEQ:b3371] 
RDBECOLIGNC04515	frlC	b4474	3502340	3503170	forward	fructoselysine 3-epimerase			None	b3373;b3372	[STRING:511145.b4474][ASAP:ABE-0174114][ECHOBASE:EB2747][OU-MICROARRAY:b3372][ECOO157CYC:Z4733][ECOCYC:G7724][REFSEQ:b4474] 
RDBECOLIGNC04516	frlD	b3374	3503167	3503952	forward	fructoselysine 6-kinase			None		[STRING:511145.b3374][ASAP:ABE-0011029][ECHOBASE:EB2748][OU-MICROARRAY:b3374][ECOCYC:G7726][REFSEQ:b3374] 
